classification_system,code,code_clean,description,source,observations
icd-09-mc,652.00,65200,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.01,65201,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.03,65203,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.1,6521,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.10,65210,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.11,65211,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.13,65213,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.2,6522,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.20,65220,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.21,65221,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.23,65223,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.3,6523,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.30,65230,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.31,65231,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.33,65233,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.4,6524,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.40,65240,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.41,65241,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.43,65243,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.5,6525,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.50,65250,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.51,65251,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.53,65253,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.6,6526,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.60,65260,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.61,65261,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.63,65263,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.7,6527,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.70,65270,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.71,65271,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.73,65273,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.8,6528,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.80,65280,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.81,65281,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.83,65283,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.9,6529,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.90,65290,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.91,65291,"pregnancy, childbirth and puerperium",,
icd-09-mc,652.93,65293,"pregnancy, childbirth and puerperium",,
icd-09-mc,653,653,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.0,6530,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.00,65300,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.01,65301,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.03,65303,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.1,6531,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.10,65310,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.11,65311,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.13,65313,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.2,6532,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.20,65320,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.21,65321,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.23,65323,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.3,6533,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.30,65330,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.31,65331,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.33,65333,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.4,6534,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.40,65340,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.41,65341,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.43,65343,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.5,6535,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.50,65350,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.51,65351,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.53,65353,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.6,6536,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.60,65360,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.61,65361,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.63,65363,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.7,6537,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.70,65370,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.71,65371,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.73,65373,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.8,6538,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.80,65380,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.81,65381,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.83,65383,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.9,6539,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.90,65390,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.91,65391,"pregnancy, childbirth and puerperium",,
icd-09-mc,653.93,65393,"pregnancy, childbirth and puerperium",,
icd-09-mc,654,654,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.0,6540,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.00,65400,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.01,65401,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.02,65402,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.03,65403,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.04,65404,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.1,6541,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.10,65410,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.11,65411,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.12,65412,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.13,65413,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.14,65414,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.2,6542,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.20,65420,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.21,65421,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.23,65423,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.3,6543,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.30,65430,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.31,65431,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.32,65432,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.33,65433,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.34,65434,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.4,6544,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.40,65440,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.41,65441,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.42,65442,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.43,65443,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.44,65444,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.5,6545,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.50,65450,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.51,65451,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.52,65452,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.53,65453,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.54,65454,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.6,6546,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.60,65460,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.61,65461,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.62,65462,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.63,65463,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.64,65464,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.7,6547,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.70,65470,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.71,65471,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.72,65472,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.73,65473,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.74,65474,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.8,6548,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.80,65480,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.81,65481,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.82,65482,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.83,65483,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.84,65484,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.9,6549,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.90,65490,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.91,65491,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.92,65492,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.93,65493,"pregnancy, childbirth and puerperium",,
icd-09-mc,654.94,65494,"pregnancy, childbirth and puerperium",,
icd-09-mc,655,655,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.0,6550,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.00,65500,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.01,65501,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.03,65503,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.1,6551,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.10,65510,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.11,65511,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.13,65513,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.2,6552,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.20,65520,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.21,65521,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.23,65523,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.3,6553,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.30,65530,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.31,65531,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.33,65533,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.4,6554,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.40,65540,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.41,65541,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.43,65543,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.5,6555,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.50,65550,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.51,65551,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.53,65553,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.6,6556,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.60,65560,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.61,65561,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.63,65563,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.7,6557,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.70,65570,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.71,65571,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.73,65573,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.8,6558,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.80,65580,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.81,65581,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.83,65583,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.9,6559,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.90,65590,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.91,65591,"pregnancy, childbirth and puerperium",,
icd-09-mc,655.93,65593,"pregnancy, childbirth and puerperium",,
icd-09-mc,656,656,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.0,6560,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.00,65600,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.01,65601,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.03,65603,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.1,6561,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.10,65610,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.11,65611,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.13,65613,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.2,6562,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.20,65620,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.21,65621,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.23,65623,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.3,6563,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.30,65630,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.31,65631,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.33,65633,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.4,6564,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.40,65640,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.41,65641,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.43,65643,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.5,6565,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.50,65650,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.51,65651,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.53,65653,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.6,6566,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.60,65660,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.61,65661,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.63,65663,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.7,6567,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.70,65670,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.71,65671,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.73,65673,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.8,6568,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.80,65680,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.81,65681,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.83,65683,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.9,6569,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.90,65690,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.91,65691,"pregnancy, childbirth and puerperium",,
icd-09-mc,656.93,65693,"pregnancy, childbirth and puerperium",,
icd-09-mc,657,657,"pregnancy, childbirth and puerperium",,
icd-09-mc,657.0,6570,"pregnancy, childbirth and puerperium",,
icd-09-mc,657.00,65700,"pregnancy, childbirth and puerperium",,
icd-09-mc,657.01,65701,"pregnancy, childbirth and puerperium",,
icd-09-mc,657.03,65703,"pregnancy, childbirth and puerperium",,
icd-09-mc,658,658,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.0,6580,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.00,65800,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.01,65801,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.03,65803,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.1,6581,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.10,65810,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.11,65811,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.13,65813,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.2,6582,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.20,65820,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.21,65821,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.23,65823,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.3,6583,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.30,65830,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.31,65831,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.33,65833,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.4,6584,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.40,65840,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.41,65841,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.43,65843,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.8,6588,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.80,65880,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.81,65881,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.83,65883,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.9,6589,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.90,65890,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.91,65891,"pregnancy, childbirth and puerperium",,
icd-09-mc,658.93,65893,"pregnancy, childbirth and puerperium",,
icd-09-mc,659,659,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.0,6590,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.00,65900,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.01,65901,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.03,65903,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.1,6591,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.10,65910,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.11,65911,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.13,65913,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.2,6592,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.20,65920,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.21,65921,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.23,65923,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.3,6593,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.30,65930,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.31,65931,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.33,65933,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.4,6594,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.40,65940,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.41,65941,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.43,65943,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.5,6595,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.50,65950,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.51,65951,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.53,65953,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.6,6596,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.60,65960,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.61,65961,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.63,65963,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.7,6597,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.70,65970,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.71,65971,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.73,65973,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.8,6598,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.80,65980,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.81,65981,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.83,65983,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.9,6599,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.90,65990,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.91,65991,"pregnancy, childbirth and puerperium",,
icd-09-mc,659.93,65993,"pregnancy, childbirth and puerperium",,
icd-09-mc,660 669,660 669,"pregnancy, childbirth and puerperium",,
icd-09-mc,660,660,"pregnancy, childbirth and puerperium",,
